competition,year,round,type,division,category,display_name,source_url,pdf_path,md_path,tex_path,num_pages
PUMaC,2013,Combinatorics,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_CombinatoricsBSol.pdf,pumac_pdfs/PUMaC_2013_Combinatorics_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Combinatorics_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_Combinatorics_B_Solutions.tex.zip,2
PUMaC,2013,Combinatorics,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_CombinatoricsASol.pdf,pumac_pdfs/PUMaC_2013_Combinatorics_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Combinatorics_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_Combinatorics_A_Solutions.tex.zip,3
PUMaC,2013,Finals,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_FinalsB.pdf,pumac_pdfs/PUMaC_2013_Finals_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Finals_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2013_Finals_B_Problems.tex.zip,1
PUMaC,2013,Finals,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_FinalsA.pdf,pumac_pdfs/PUMaC_2013_Finals_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Finals_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2013_Finals_A_Problems.tex.zip,1
PUMaC,2013,Finals,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_FinalsASol.pdf,pumac_pdfs/PUMaC_2013_Finals_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Finals_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_Finals_A_Solutions.tex.zip,2
PUMaC,2013,Finals,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_FinalsBSol.pdf,pumac_pdfs/PUMaC_2013_Finals_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Finals_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_Finals_B_Solutions.tex.zip,2
PUMaC,2013,Geometry,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_GeometryB.pdf,pumac_pdfs/PUMaC_2013_Geometry_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Geometry_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2013_Geometry_B_Problems.tex.zip,1
PUMaC,2013,Geometry,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_GeometryA.pdf,pumac_pdfs/PUMaC_2013_Geometry_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Geometry_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2013_Geometry_A_Problems.tex.zip,1
PUMaC,2013,Geometry,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_GeometryASol.pdf,pumac_pdfs/PUMaC_2013_Geometry_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Geometry_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_Geometry_A_Solutions.tex.zip,3
PUMaC,2013,Geometry,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_GeometryBSol.pdf,pumac_pdfs/PUMaC_2013_Geometry_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Geometry_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_Geometry_B_Solutions.tex.zip,3
PUMaC,2013,NumberTheory,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_NumberTheoryB.pdf,pumac_pdfs/PUMaC_2013_NumberTheory_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_NumberTheory_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2013_NumberTheory_B_Problems.tex.zip,1
PUMaC,2013,NumberTheory,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_NumberTheoryA.pdf,pumac_pdfs/PUMaC_2013_NumberTheory_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_NumberTheory_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2013_NumberTheory_A_Problems.tex.zip,1
PUMaC,2013,NumberTheory,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_NumberTheoryASol.pdf,pumac_pdfs/PUMaC_2013_NumberTheory_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_NumberTheory_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_NumberTheory_A_Solutions.tex.zip,3
PUMaC,2013,NumberTheory,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_NumberTheoryBSol.pdf,pumac_pdfs/PUMaC_2013_NumberTheory_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_NumberTheory_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_NumberTheory_B_Solutions.tex.zip,3
PUMaC,2013,Power,Problems,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_Power.pdf,pumac_pdfs/PUMaC_2013_Power_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Power_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2013_Power_Problems.tex.zip,17
PUMaC,2013,Power,Solutions,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_PowerSol.pdf,pumac_pdfs/PUMaC_2013_Power_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Power_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_Power_Solutions.tex.zip,25
PUMaC,2013,Team,Problems,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_Team.pdf,pumac_pdfs/PUMaC_2013_Team_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Team_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2013_Team_Problems.tex.zip,2
PUMaC,2013,Team,Solutions,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2013_TeamSol.pdf,pumac_pdfs/PUMaC_2013_Team_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2013_Team_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2013_Team_Solutions.tex.zip,6
PUMaC,2012,Algebra,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_AlgebraB.pdf,pumac_pdfs/PUMaC_2012_Algebra_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Algebra_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Algebra_B_Problems.tex.zip,1
PUMaC,2012,Algebra,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_AlgebraA.pdf,pumac_pdfs/PUMaC_2012_Algebra_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Algebra_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Algebra_A_Problems.tex.zip,1
PUMaC,2012,Algebra,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_AlgebraBSol.pdf,pumac_pdfs/PUMaC_2012_Algebra_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Algebra_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Algebra_B_Solutions.tex.zip,4
PUMaC,2012,Algebra,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_AlgebraASol.pdf,pumac_pdfs/PUMaC_2012_Algebra_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Algebra_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Algebra_A_Solutions.tex.zip,5
PUMaC,2012,Combinatorics,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_CombinatoricsB.pdf,pumac_pdfs/PUMaC_2012_Combinatorics_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Combinatorics_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Combinatorics_B_Problems.tex.zip,1
PUMaC,2012,Combinatorics,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_CombinatoricsA.pdf,pumac_pdfs/PUMaC_2012_Combinatorics_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Combinatorics_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Combinatorics_A_Problems.tex.zip,1
PUMaC,2012,Combinatorics,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_CombinatoricsBSol.pdf,pumac_pdfs/PUMaC_2012_Combinatorics_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Combinatorics_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Combinatorics_B_Solutions.tex.zip,3
PUMaC,2012,Combinatorics,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_CombinatoricsASol.pdf,pumac_pdfs/PUMaC_2012_Combinatorics_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Combinatorics_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Combinatorics_A_Solutions.tex.zip,4
PUMaC,2012,Finals,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_FinalsA.pdf,pumac_pdfs/PUMaC_2012_Finals_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Finals_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Finals_A_Problems.tex.zip,1
PUMaC,2012,Finals,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_FinalsB.pdf,pumac_pdfs/PUMaC_2012_Finals_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Finals_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Finals_B_Problems.tex.zip,1
PUMaC,2012,Finals,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_FinalsBSol.pdf,pumac_pdfs/PUMaC_2012_Finals_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Finals_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Finals_B_Solutions.tex.zip,2
PUMaC,2012,Finals,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_FinalsASol.pdf,pumac_pdfs/PUMaC_2012_Finals_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Finals_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Finals_A_Solutions.tex.zip,2
PUMaC,2012,Geometry,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_GeometryA.pdf,pumac_pdfs/PUMaC_2012_Geometry_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Geometry_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Geometry_A_Problems.tex.zip,1
PUMaC,2012,Geometry,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_GeometryB.pdf,pumac_pdfs/PUMaC_2012_Geometry_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Geometry_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Geometry_B_Problems.tex.zip,1
PUMaC,2012,Geometry,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_GeometryBSol.pdf,pumac_pdfs/PUMaC_2012_Geometry_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Geometry_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Geometry_B_Solutions.tex.zip,6
PUMaC,2012,Geometry,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_GeometryASol.pdf,pumac_pdfs/PUMaC_2012_Geometry_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Geometry_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Geometry_A_Solutions.tex.zip,7
PUMaC,2012,NumberTheory,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_NumberTheoryB.pdf,pumac_pdfs/PUMaC_2012_NumberTheory_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_NumberTheory_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_NumberTheory_B_Problems.tex.zip,1
PUMaC,2012,NumberTheory,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_NumberTheoryA.pdf,pumac_pdfs/PUMaC_2012_NumberTheory_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_NumberTheory_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_NumberTheory_A_Problems.tex.zip,1
PUMaC,2012,NumberTheory,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_NumberTheoryBSol.pdf,pumac_pdfs/PUMaC_2012_NumberTheory_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_NumberTheory_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_NumberTheory_B_Solutions.tex.zip,4
PUMaC,2012,NumberTheory,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_NumberTheoryASol.pdf,pumac_pdfs/PUMaC_2012_NumberTheory_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_NumberTheory_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_NumberTheory_A_Solutions.tex.zip,5
PUMaC,2012,Power,Problems,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_Power.pdf,pumac_pdfs/PUMaC_2012_Power_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Power_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Power_Problems.tex.zip,7
PUMaC,2012,Power,Solutions,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_PowerSol.pdf,pumac_pdfs/PUMaC_2012_Power_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Power_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Power_Solutions.tex.zip,13
PUMaC,2012,Team,Problems,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_Team.pdf,pumac_pdfs/PUMaC_2012_Team_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Team_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2012_Team_Problems.tex.zip,4
PUMaC,2012,Team,Solutions,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2012_TeamSol.pdf,pumac_pdfs/PUMaC_2012_Team_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2012_Team_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2012_Team_Solutions.tex.zip,10
PUMaC,2011,Algebra,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_AlgebraB.pdf,pumac_pdfs/PUMaC_2011_Algebra_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Algebra_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Algebra_B_Problems.tex.zip,1
PUMaC,2011,Algebra,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_AlgebraA.pdf,pumac_pdfs/PUMaC_2011_Algebra_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Algebra_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Algebra_A_Problems.tex.zip,1
PUMaC,2011,Algebra,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_AlgebraASol.pdf,pumac_pdfs/PUMaC_2011_Algebra_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Algebra_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_Algebra_A_Solutions.tex.zip,4
PUMaC,2011,Algebra,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_AlgebraBSol.pdf,pumac_pdfs/PUMaC_2011_Algebra_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Algebra_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_Algebra_B_Solutions.tex.zip,3
PUMaC,2011,Combinatorics,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_CombinatoricsB.pdf,pumac_pdfs/PUMaC_2011_Combinatorics_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Combinatorics_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Combinatorics_B_Problems.tex.zip,1
PUMaC,2011,Combinatorics,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_CombinatoricsA.pdf,pumac_pdfs/PUMaC_2011_Combinatorics_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Combinatorics_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Combinatorics_A_Problems.tex.zip,1
PUMaC,2011,Combinatorics,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_CombinatoricsASol.pdf,pumac_pdfs/PUMaC_2011_Combinatorics_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Combinatorics_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_Combinatorics_A_Solutions.tex.zip,5
PUMaC,2011,Combinatorics,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_CombinatoricsBSol.pdf,pumac_pdfs/PUMaC_2011_Combinatorics_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Combinatorics_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_Combinatorics_B_Solutions.tex.zip,3
PUMaC,2011,Finals,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_FinalsB.pdf,pumac_pdfs/PUMaC_2011_Finals_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Finals_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Finals_B_Problems.tex.zip,1
PUMaC,2011,Finals,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_FinalsA.pdf,pumac_pdfs/PUMaC_2011_Finals_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Finals_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Finals_A_Problems.tex.zip,1
PUMaC,2011,Geometry,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_GeometryA.pdf,pumac_pdfs/PUMaC_2011_Geometry_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Geometry_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Geometry_A_Problems.tex.zip,1
PUMaC,2011,Geometry,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_GeometryB.pdf,pumac_pdfs/PUMaC_2011_Geometry_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Geometry_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Geometry_B_Problems.tex.zip,1
PUMaC,2011,Geometry,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_GeometryASol.pdf,pumac_pdfs/PUMaC_2011_Geometry_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Geometry_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_Geometry_A_Solutions.tex.zip,7
PUMaC,2011,Geometry,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_GeometryBSol.pdf,pumac_pdfs/PUMaC_2011_Geometry_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Geometry_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_Geometry_B_Solutions.tex.zip,5
PUMaC,2011,NumberTheory,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_NumberTheoryA.pdf,pumac_pdfs/PUMaC_2011_NumberTheory_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_NumberTheory_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_NumberTheory_A_Problems.tex.zip,1
PUMaC,2011,NumberTheory,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_NumberTheoryB.pdf,pumac_pdfs/PUMaC_2011_NumberTheory_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_NumberTheory_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_NumberTheory_B_Problems.tex.zip,1
PUMaC,2011,NumberTheory,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_NumberTheoryASol.pdf,pumac_pdfs/PUMaC_2011_NumberTheory_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_NumberTheory_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_NumberTheory_A_Solutions.tex.zip,5
PUMaC,2011,NumberTheory,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_NumberTheoryBSol.pdf,pumac_pdfs/PUMaC_2011_NumberTheory_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_NumberTheory_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_NumberTheory_B_Solutions.tex.zip,3
PUMaC,2011,Power,Problems,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_Power.pdf,pumac_pdfs/PUMaC_2011_Power_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Power_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Power_Problems.tex.zip,11
PUMaC,2011,Power,Solutions,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_PowerSol.pdf,pumac_pdfs/PUMaC_2011_Power_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Power_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_Power_Solutions.tex.zip,15
PUMaC,2011,Team,Problems,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_Team.pdf,pumac_pdfs/PUMaC_2011_Team_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Team_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2011_Team_Problems.tex.zip,5
PUMaC,2011,Team,Solutions,,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2011_TeamSol.pdf,pumac_pdfs/PUMaC_2011_Team_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2011_Team_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2011_Team_Solutions.tex.zip,4
PUMaC,2010,Algebra,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_AlgebraB.pdf,pumac_pdfs/PUMaC_2010_Algebra_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Algebra_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2010_Algebra_B_Problems.tex.zip,1
PUMaC,2010,Algebra,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_AlgebraA.pdf,pumac_pdfs/PUMaC_2010_Algebra_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Algebra_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2010_Algebra_A_Problems.tex.zip,1
PUMaC,2010,Algebra,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_AlgebraBSol.pdf,pumac_pdfs/PUMaC_2010_Algebra_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Algebra_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2010_Algebra_B_Solutions.tex.zip,3
PUMaC,2010,Algebra,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_AlgebraASol.pdf,pumac_pdfs/PUMaC_2010_Algebra_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Algebra_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2010_Algebra_A_Solutions.tex.zip,3
PUMaC,2010,Combinatorics,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_CombinatoricsA.pdf,pumac_pdfs/PUMaC_2010_Combinatorics_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Combinatorics_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2010_Combinatorics_A_Problems.tex.zip,2
PUMaC,2010,Combinatorics,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_CombinatoricsB.pdf,pumac_pdfs/PUMaC_2010_Combinatorics_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Combinatorics_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2010_Combinatorics_B_Problems.tex.zip,1
PUMaC,2010,Combinatorics,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_CombinatoricsASol.pdf,pumac_pdfs/PUMaC_2010_Combinatorics_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Combinatorics_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2010_Combinatorics_A_Solutions.tex.zip,8
PUMaC,2010,Combinatorics,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_CombinatoricsBSol.pdf,pumac_pdfs/PUMaC_2010_Combinatorics_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Combinatorics_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2010_Combinatorics_B_Solutions.tex.zip,6
PUMaC,2010,Geometry,Problems,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_GeometryB.pdf,pumac_pdfs/PUMaC_2010_Geometry_B_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Geometry_B_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2010_Geometry_B_Problems.tex.zip,2
PUMaC,2010,Geometry,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_GeometryA.pdf,pumac_pdfs/PUMaC_2010_Geometry_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Geometry_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2010_Geometry_A_Problems.tex.zip,2
PUMaC,2010,Geometry,Solutions,B,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_GeometryBSol.pdf,pumac_pdfs/PUMaC_2010_Geometry_B_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Geometry_B_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2010_Geometry_B_Solutions.tex.zip,4
PUMaC,2010,Geometry,Solutions,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_GeometryASol.pdf,pumac_pdfs/PUMaC_2010_Geometry_A_Solutions.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_Geometry_A_Solutions.md,mathpix_output/pumac_pdfs/PUMaC_2010_Geometry_A_Solutions.tex.zip,4
PUMaC,2010,NumberTheory,Problems,A,,,https://jason-shi-f9dm.squarespace.com/s/PUMaC2010_NumberTheoryA.pdf,pumac_pdfs/PUMaC_2010_NumberTheory_A_Problems.pdf,mathpix_output/pumac_pdfs/PUMaC_2010_NumberTheory_A_Problems.md,mathpix_output/pumac_pdfs/PUMaC_2010_NumberTheory_A_Problems.tex.zip,1
